age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
40,admin.,married,secondary,no,2085.005576158513,yes,no,cellular,6,feb,168,1,-1,0,unknown,no
55,blue-collar,divorced,secondary,no,1773.2361491092272,no,yes,cellular,28,jul,93,4,-1,0,unknown,yes
31,management,married,tertiary,no,2870.4038901593817,no,no,cellular,28,aug,13,14,-1,0,unknown,no
42,services,married,unknown,no,2624.2352314608843,no,yes,cellular,30,jul,88,5,-1,0,unknown,no
45,entrepreneur,divorced,secondary,no,108.2562314581271,no,yes,cellular,20,nov,157,1,-1,0,unknown,no
38,admin.,single,secondary,no,4845.418406480767,no,no,unknown,11,jun,339,2,-1,0,unknown,no
32,admin.,single,secondary,no,27.141922191470115,yes,no,unknown,8,may,230,4,-1,0,unknown,no
35,management,single,tertiary,no,3839.8755607454386,no,no,cellular,2,feb,504,1,-1,0,unknown,yes
70,retired,married,secondary,no,2019.0089314662096,no,no,cellular,22,oct,334,1,-1,0,unknown,no
41,technician,married,secondary,no,951.8666759125972,no,no,cellular,18,nov,474,2,-1,0,unknown,yes
27,blue-collar,single,secondary,no,185.43247909224945,no,yes,cellular,25,jul,359,1,-1,0,unknown,no
56,entrepreneur,married,tertiary,no,51091.2186150896,no,yes,cellular,8,jul,325,1,-1,0,unknown,no
59,management,divorced,tertiary,no,-603.3033771049704,yes,no,cellular,16,apr,206,4,-1,0,unknown,no
31,management,married,tertiary,no,1843.0186782531966,no,no,cellular,27,aug,200,5,-1,0,unknown,no
59,retired,married,primary,no,6254.437615237586,yes,yes,unknown,13,may,94,1,-1,0,unknown,no
32,management,single,tertiary,no,959.1550844800502,no,no,cellular,18,aug,176,3,-1,0,unknown,yes
37,technician,single,secondary,no,999.1236879230505,yes,no,cellular,21,nov,39,4,182,3,failure,yes
59,retired,divorced,unknown,no,179.71992804698075,yes,no,unknown,13,may,248,2,-1,0,unknown,no
51,technician,married,tertiary,no,1374.803666670345,no,no,unknown,18,jun,242,2,-1,0,unknown,no
42,blue-collar,married,primary,no,-284.1991304600683,yes,no,unknown,4,jun,46,16,-1,0,unknown,no
38,admin.,divorced,secondary,no,1409.6472674515912,yes,yes,cellular,19,aug,89,1,-1,0,unknown,yes
35,technician,divorced,secondary,no,3952.4579741340153,yes,no,cellular,13,aug,250,4,-1,0,unknown,yes
42,blue-collar,married,primary,no,79.1612272751582,yes,yes,cellular,7,may,209,2,-1,0,unknown,no
43,technician,single,tertiary,no,1212.1255341048313,yes,no,unknown,19,may,257,2,-1,0,unknown,no
31,management,married,tertiary,no,1308.5780935798184,no,no,cellular,25,aug,9,9,-1,0,unknown,yes
56,blue-collar,married,primary,no,2399.741458563645,no,yes,cellular,18,aug,111,7,-1,0,unknown,no
43,management,married,tertiary,no,-748.0595999466951,yes,no,cellular,7,may,240,3,293,5,failure,yes
39,management,married,tertiary,no,-690.419477024175,no,no,cellular,29,aug,94,2,-1,0,unknown,no
52,blue-collar,married,secondary,no,972.2595236414654,yes,no,unknown,15,may,57,4,-1,0,unknown,yes
32,services,single,secondary,no,224.799700570479,yes,no,cellular,7,jul,201,1,-1,0,unknown,yes
37,self-employed,married,secondary,no,3227.3479797136415,no,no,cellular,18,aug,69,6,-1,0,unknown,yes
35,entrepreneur,married,tertiary,no,-150.8247134851847,yes,yes,unknown,27,may,591,5,-1,0,unknown,yes
39,services,divorced,secondary,no,2235.542466231705,yes,yes,cellular,20,nov,47,1,-1,0,unknown,no
44,self-employed,married,secondary,no,1373.8699136906123,yes,no,telephone,9,feb,15,5,-1,0,unknown,no
41,entrepreneur,married,secondary,no,894.4993684340681,no,no,cellular,19,nov,90,2,-1,0,unknown,no
26,student,single,tertiary,no,14162.128407915321,yes,no,cellular,27,may,112,2,-1,0,unknown,yes
50,admin.,married,secondary,no,1197.8889367613288,yes,yes,cellular,31,jul,73,8,-1,0,unknown,yes
33,technician,married,secondary,no,552.7290393020273,yes,yes,cellular,19,nov,163,2,-1,0,unknown,no
26,services,married,secondary,no,-804.8103063389531,no,no,cellular,24,jul,139,6,-1,0,unknown,no
31,admin.,single,tertiary,no,97.73999894434797,no,yes,cellular,6,feb,119,1,214,1,failure,yes
56,admin.,divorced,primary,no,-196.910195026521,no,yes,cellular,10,jul,542,1,-1,0,unknown,yes
40,blue-collar,married,secondary,no,1862.0255984287714,yes,no,cellular,11,may,231,1,-1,0,unknown,yes
27,technician,single,secondary,no,1582.6197933189,no,no,cellular,28,jan,251,1,-1,0,unknown,no
41,technician,married,secondary,no,2877.146077916476,no,no,cellular,28,aug,222,1,-1,0,unknown,no
78,retired,married,primary,no,-355.6400405802556,no,no,telephone,24,may,838,1,89,9,failure,no
60,housemaid,married,primary,no,-321.1750987514397,no,no,unknown,12,jun,1178,3,-1,0,unknown,yes
46,management,married,tertiary,no,-261.32628412062064,no,no,cellular,18,aug,92,4,-1,0,unknown,yes
25,blue-collar,single,primary,no,-410.68505694929144,yes,no,unknown,13,may,97,2,-1,0,unknown,yes
30,management,married,tertiary,no,-122.29259525743993,yes,no,unknown,14,may,242,5,-1,0,unknown,yes
37,self-employed,divorced,tertiary,no,2804.8072452323395,no,no,unknown,30,may,510,1,-1,0,unknown,yes
45,blue-collar,married,secondary,no,2641.949147956968,no,no,cellular,22,may,204,1,-1,0,unknown,yes
31,management,single,tertiary,no,596.5242190214528,no,no,cellular,21,nov,86,2,-1,0,unknown,yes
35,technician,married,tertiary,no,911.8144167570525,no,no,cellular,11,aug,109,1,-1,0,unknown,yes
47,management,married,tertiary,no,40.7983856597028,no,no,unknown,5,jun,265,2,-1,0,unknown,no
55,services,married,secondary,no,-407.634268445164,yes,no,unknown,19,may,156,1,-1,0,unknown,yes
28,self-employed,single,tertiary,no,5254.9452211601765,no,no,cellular,2,jun,673,1,-1,0,unknown,no
37,blue-collar,single,secondary,no,939.0736848705699,no,no,unknown,20,jun,54,1,-1,0,unknown,no
34,student,single,unknown,no,6350.339103772489,no,no,cellular,17,nov,97,2,-1,0,unknown,yes
45,blue-collar,single,secondary,no,-648.046965515503,yes,no,cellular,16,oct,283,1,165,3,failure,yes
35,blue-collar,single,primary,no,-1000.1361168981877,yes,no,cellular,31,jul,142,2,-1,0,unknown,yes
32,technician,divorced,tertiary,no,16.637000825341488,no,no,cellular,26,may,128,1,-1,0,unknown,no
26,student,single,unknown,no,4484.436038011436,no,no,cellular,30,apr,121,1,63,2,failure,yes
47,blue-collar,married,secondary,no,3536.2002787113283,yes,no,unknown,14,may,133,4,-1,0,unknown,yes
33,technician,married,secondary,no,781.0258782951871,yes,yes,telephone,2,mar,169,4,-1,0,unknown,no
42,management,single,tertiary,no,1695.3508233891553,yes,no,unknown,15,may,98,2,-1,0,unknown,yes
31,unemployed,single,unknown,no,-332.20298344208254,no,no,cellular,20,nov,316,1,-1,0,unknown,no
30,blue-collar,single,secondary,yes,569.4135181252343,no,no,cellular,19,nov,426,2,189,6,failure,no
40,management,single,secondary,no,11603.890937989017,yes,no,cellular,17,nov,523,3,-1,0,unknown,yes
52,management,married,tertiary,no,-2752.1342244247985,yes,yes,cellular,2,apr,253,1,-1,0,unknown,no
48,admin.,married,secondary,no,1933.887343998091,yes,no,cellular,5,feb,238,3,-1,0,unknown,no
36,blue-collar,divorced,primary,no,-650.7527789811778,yes,no,cellular,16,jul,329,1,-1,0,unknown,no
36,blue-collar,single,secondary,no,729.5698901321778,yes,no,cellular,20,nov,287,2,-1,0,unknown,no
47,blue-collar,married,primary,no,1496.909450126792,no,yes,telephone,28,jul,210,3,-1,0,unknown,no
31,technician,single,secondary,no,1370.6480089957627,no,no,cellular,11,aug,1504,2,-1,0,unknown,no
60,retired,married,primary,no,3686.4311093968017,yes,no,unknown,6,may,631,2,-1,0,unknown,no
49,blue-collar,married,secondary,no,380.55810963162565,yes,no,unknown,5,may,135,4,-1,0,unknown,no
41,technician,married,secondary,no,1965.1757213676112,no,no,cellular,18,aug,169,3,-1,0,unknown,no
67,management,married,secondary,no,2123.9829676073236,no,no,cellular,2,feb,511,1,-1,0,unknown,no
35,technician,married,secondary,no,1048.9689193757777,no,yes,cellular,29,jan,456,1,205,2,other,yes
34,management,married,tertiary,no,250.40280480048068,yes,no,unknown,8,may,65,1,-1,0,unknown,yes
49,technician,married,tertiary,no,-1099.594946480353,no,yes,cellular,21,jul,298,1,-1,0,unknown,no
33,management,divorced,tertiary,yes,1884.0750899080515,no,yes,cellular,18,nov,155,1,-1,0,unknown,yes
37,blue-collar,divorced,secondary,no,603.898436642776,yes,no,cellular,13,may,118,1,365,1,failure,yes
29,admin.,single,secondary,no,1324.7532027629309,no,no,cellular,5,feb,605,1,-1,0,unknown,yes
53,housemaid,married,primary,no,1813.045604927277,no,no,unknown,5,jun,827,1,-1,0,unknown,no
36,technician,married,tertiary,no,311.52692878194927,no,no,cellular,1,jun,206,1,192,1,failure,yes
54,unknown,married,unknown,no,342.03709737561053,no,no,cellular,20,aug,68,5,-1,0,unknown,no
55,blue-collar,divorced,unknown,no,-1746.120838459624,yes,no,cellular,21,jul,769,3,-1,0,unknown,no
38,blue-collar,married,primary,no,1501.3555751902177,yes,no,unknown,8,may,100,5,-1,0,unknown,no
50,blue-collar,married,secondary,no,813.9974528954733,no,yes,cellular,16,jul,68,1,-1,0,unknown,no
50,entrepreneur,married,primary,no,353.5174238772777,no,no,cellular,11,may,228,2,363,2,failure,yes
35,management,married,tertiary,no,3934.236265303829,yes,no,cellular,18,nov,295,1,124,2,failure,yes
35,management,single,tertiary,no,2719.176706970912,yes,no,unknown,21,may,83,1,-1,0,unknown,yes
51,retired,single,tertiary,no,168.21021891576254,yes,no,unknown,18,nov,287,2,-1,0,unknown,no
34,technician,single,secondary,no,1079.1148261969338,yes,yes,cellular,11,may,88,2,343,2,other,no
28,blue-collar,single,primary,no,-833.9784415254596,no,no,cellular,30,jan,157,2,-1,0,unknown,no
57,management,married,secondary,no,8505.020270812372,no,no,cellular,17,nov,83,1,-1,0,unknown,no
38,entrepreneur,married,secondary,no,-604.6796819653613,yes,yes,unknown,28,may,170,5,-1,0,unknown,yes
41,retired,single,primary,no,1874.1009779528372,no,no,cellular,13,oct,213,1,-1,0,unknown,yes
38,blue-collar,single,primary,no,783.6554938430013,yes,no,cellular,15,may,386,1,-1,0,unknown,yes
54,technician,single,secondary,no,-2597.590302635916,no,no,cellular,5,aug,134,2,-1,0,unknown,yes
52,technician,married,secondary,no,1469.778461517018,no,no,unknown,17,jun,87,2,-1,0,unknown,no
35,housemaid,married,tertiary,no,3973.7908281379705,no,no,cellular,29,jan,42,1,-1,0,unknown,no
40,admin.,married,secondary,no,1801.4628525446747,yes,no,unknown,30,may,633,1,-1,0,unknown,no
33,technician,divorced,tertiary,no,-770.7838513663378,yes,no,cellular,2,jun,72,1,-1,0,unknown,no
35,management,divorced,tertiary,no,328.34377956587497,yes,yes,cellular,18,aug,221,5,-1,0,unknown,yes
41,management,married,tertiary,no,-8.925020936447922,no,no,cellular,19,aug,171,7,-1,0,unknown,no
33,technician,married,secondary,no,2234.1155778027332,yes,yes,cellular,24,jul,379,1,-1,0,unknown,no
25,admin.,single,secondary,no,-371.18846625120545,no,yes,telephone,11,jul,437,7,-1,0,unknown,yes
34,management,married,tertiary,no,1070.8994992189073,yes,no,cellular,10,jul,380,1,-1,0,unknown,yes
28,blue-collar,single,unknown,no,811.1692816242447,yes,no,unknown,27,may,580,2,-1,0,unknown,no
41,admin.,divorced,secondary,no,1558.3564315366316,yes,no,cellular,18,may,115,1,341,1,failure,yes
29,student,single,unknown,no,2856.189778877356,no,no,cellular,11,aug,91,1,-1,0,unknown,no
38,technician,single,secondary,no,-1434.4775355738032,yes,no,cellular,2,feb,159,1,187,3,failure,yes
39,blue-collar,married,secondary,no,1378.6519607353894,yes,no,cellular,3,feb,84,4,267,4,failure,no
58,retired,married,secondary,no,-549.2097195386416,no,yes,cellular,15,jul,106,3,-1,0,unknown,no
36,self-employed,single,tertiary,no,730.784452434921,no,no,cellular,5,feb,230,1,-1,0,unknown,yes
46,management,divorced,secondary,no,-1208.796106264159,yes,no,unknown,19,may,86,7,-1,0,unknown,no
36,management,married,secondary,no,3799.2280418177993,yes,yes,unknown,30,may,233,1,-1,0,unknown,yes
59,management,divorced,tertiary,no,-750.855468846035,no,no,telephone,30,jul,196,3,-1,0,unknown,yes
36,technician,married,secondary,no,4723.009924625336,no,no,cellular,14,aug,308,2,-1,0,unknown,no
34,housemaid,married,tertiary,no,2026.0907577320722,yes,no,unknown,6,jun,397,3,-1,0,unknown,yes
29,technician,single,tertiary,no,3104.9915320790237,yes,no,cellular,15,may,757,1,330,1,failure,yes
39,blue-collar,married,secondary,no,818.3235405572939,yes,yes,cellular,6,may,181,1,-1,0,unknown,no
32,self-employed,married,tertiary,no,1942.5082386871916,no,no,telephone,14,aug,133,2,-1,0,unknown,yes
29,services,married,secondary,no,3511.988105703455,no,no,cellular,28,may,322,3,-1,0,unknown,yes
53,technician,married,primary,no,6051.98952271604,yes,no,cellular,19,nov,77,1,-1,0,unknown,yes
29,blue-collar,married,primary,no,-330.3454099673053,yes,no,cellular,22,jul,189,1,-1,0,unknown,yes
44,management,single,tertiary,yes,-858.9913174952196,yes,no,cellular,19,nov,126,2,-1,0,unknown,yes
28,student,single,tertiary,no,2685.2688345195634,yes,no,cellular,16,jul,401,8,-1,0,unknown,yes
37,technician,married,tertiary,no,-1299.7782087030498,no,no,cellular,28,aug,76,1,-1,0,unknown,yes
45,management,divorced,tertiary,no,6424.03204640161,yes,no,cellular,29,jul,20,2,-1,0,unknown,no
39,blue-collar,married,secondary,no,372.0222531732653,no,yes,cellular,14,jul,424,4,-1,0,unknown,no
34,services,married,secondary,no,86.48875254486231,yes,no,unknown,28,may,124,1,-1,0,unknown,no
32,blue-collar,married,unknown,no,1576.3162621339898,yes,no,cellular,18,may,66,2,-1,0,unknown,yes
40,services,married,secondary,no,1194.7101287872538,no,no,unknown,16,jun,182,3,-1,0,unknown,yes
30,technician,single,secondary,no,224.960083032374,yes,no,cellular,29,jan,113,2,-1,0,unknown,no
55,management,married,tertiary,no,16348.675175983666,no,no,cellular,18,nov,90,1,-1,0,unknown,no
50,management,married,tertiary,no,2074.8797732071607,no,no,cellular,13,aug,343,2,-1,0,unknown,no
45,admin.,married,unknown,no,2618.8275008162964,no,no,cellular,28,may,48,4,-1,0,unknown,no
54,management,married,tertiary,no,4226.40214799997,yes,no,telephone,31,jul,81,7,-1,0,unknown,yes
37,admin.,married,secondary,yes,-2042.1435160815636,no,no,unknown,9,jun,89,1,-1,0,unknown,yes
40,entrepreneur,married,tertiary,no,-607.0567808949362,no,no,cellular,7,may,87,1,-1,0,unknown,yes
39,management,married,tertiary,no,499.92345711142343,yes,no,cellular,5,jun,138,2,-1,0,unknown,no
59,entrepreneur,married,primary,no,-2999.7901820347693,no,no,unknown,19,jun,239,1,-1,0,unknown,yes
40,technician,married,secondary,no,-357.38116493249674,no,no,cellular,25,aug,59,6,-1,0,unknown,yes
48,management,single,tertiary,no,748.040212901595,no,yes,cellular,7,aug,126,1,-1,0,unknown,yes
73,retired,married,primary,no,779.1642390602647,no,no,cellular,20,jul,146,3,190,3,success,yes
28,self-employed,single,tertiary,no,819.3341126867264,no,no,cellular,12,nov,116,5,170,2,failure,no
50,services,single,secondary,no,2894.919880372874,yes,no,cellular,7,apr,272,1,-1,0,unknown,no
35,unemployed,married,secondary,no,2614.7177510949655,no,no,unknown,19,jun,461,2,-1,0,unknown,yes
45,services,single,secondary,no,1328.3102354466807,no,no,unknown,20,jun,14,4,-1,0,unknown,yes
51,self-employed,married,secondary,no,-188.27923971818424,yes,yes,telephone,21,jul,79,1,-1,0,unknown,yes
47,admin.,single,primary,no,609.878060426104,no,no,cellular,20,nov,101,1,-1,0,unknown,no
54,blue-collar,divorced,unknown,no,-1291.9991451247652,yes,no,cellular,14,may,239,1,351,2,failure,yes
54,services,married,secondary,no,4728.101726010543,yes,no,unknown,20,may,97,2,-1,0,unknown,no
35,blue-collar,married,secondary,no,660.9085867843872,yes,no,cellular,20,nov,434,2,181,5,other,yes
74,retired,married,secondary,no,4733.287664205551,no,no,telephone,16,apr,159,1,-1,0,unknown,yes
32,technician,married,secondary,no,1686.7383982005263,no,no,cellular,19,nov,371,2,-1,0,unknown,yes
56,management,married,tertiary,no,191.03642193107754,no,no,telephone,31,jul,29,16,-1,0,unknown,yes
57,retired,divorced,secondary,no,-912.9844000398673,yes,no,cellular,13,may,210,1,351,2,failure,no
33,blue-collar,married,secondary,no,1.419463741900472,yes,yes,telephone,14,may,30,6,343,12,other,no
44,blue-collar,married,primary,no,745.9484580002619,yes,no,unknown,14,may,225,2,-1,0,unknown,no
30,admin.,divorced,secondary,no,61.2609313631,yes,yes,unknown,6,may,310,1,-1,0,unknown,no
48,blue-collar,married,primary,no,-212.77651890359743,yes,no,unknown,9,may,102,3,-1,0,unknown,yes
38,management,married,secondary,no,3097.9218552055936,yes,yes,cellular,17,nov,62,1,-1,0,unknown,no
26,management,single,tertiary,no,6755.350182864189,no,no,cellular,1,apr,263,1,-1,0,unknown,yes
24,blue-collar,single,secondary,no,627.5134112585898,yes,no,unknown,13,may,106,1,-1,0,unknown,no
28,management,married,secondary,no,-613.0430832923922,yes,no,cellular,14,sep,112,2,24,2,other,yes
55,management,married,tertiary,no,1476.1945941337453,no,no,unknown,12,jun,298,3,-1,0,unknown,yes
40,technician,married,secondary,no,-80.40711987412116,yes,yes,cellular,26,jul,105,2,172,1,failure,no
39,management,married,tertiary,no,892.807514156473,yes,no,unknown,2,jun,268,1,-1,0,unknown,no
43,services,divorced,secondary,no,1420.2905405645154,yes,no,cellular,8,may,155,2,-1,0,unknown,no
32,blue-collar,married,secondary,no,6045.081906520949,yes,no,unknown,20,may,205,2,-1,0,unknown,yes
35,blue-collar,married,secondary,no,-7.229137527196329,no,no,cellular,23,jul,248,2,-1,0,unknown,yes
53,technician,married,tertiary,no,-2316.1048249892438,yes,no,cellular,5,may,55,1,328,1,failure,no
44,unemployed,divorced,secondary,no,396.47289699002084,no,no,cellular,7,apr,411,1,-1,0,unknown,yes
42,housemaid,married,primary,no,188.33583650357534,no,yes,cellular,11,jul,83,2,-1,0,unknown,no
59,retired,married,tertiary,no,1392.8435878659416,no,no,cellular,11,aug,862,11,-1,0,unknown,yes
32,blue-collar,single,secondary,no,719.3787723276596,yes,no,unknown,21,may,373,2,-1,0,unknown,no
47,blue-collar,married,secondary,no,1199.398907512827,yes,no,telephone,17,apr,98,1,-1,0,unknown,yes
30,management,single,secondary,no,-109.40931852460682,yes,no,cellular,18,may,170,1,-1,0,unknown,yes
38,technician,single,secondary,no,224.6103128734428,yes,no,cellular,6,may,249,1,-1,0,unknown,yes
40,blue-collar,single,primary,no,2328.4415352333053,no,yes,unknown,11,jun,114,1,-1,0,unknown,no
34,management,single,tertiary,no,124.65195562817024,no,no,cellular,16,jul,401,1,-1,0,unknown,no
33,technician,single,tertiary,no,8526.42151315139,no,yes,cellular,21,aug,500,2,-1,0,unknown,yes
27,unemployed,single,secondary,no,-1850.7993915119446,yes,no,cellular,21,jul,53,6,-1,0,unknown,no
39,blue-collar,married,secondary,no,-22.675371253610848,no,no,unknown,9,jun,61,2,-1,0,unknown,no
38,blue-collar,married,secondary,no,708.3133426895314,yes,yes,unknown,6,jun,84,2,-1,0,unknown,yes
55,services,married,tertiary,no,-17.368781741925204,no,yes,cellular,18,nov,114,2,-1,0,unknown,no
59,blue-collar,married,secondary,no,704.4390166619585,yes,no,unknown,5,may,226,1,-1,0,unknown,no
37,management,married,tertiary,no,265.18973152714705,no,no,cellular,17,jun,151,7,62,4,failure,yes
38,services,single,secondary,no,473.8699534383687,yes,no,unknown,26,may,61,1,-1,0,unknown,no
20,admin.,single,secondary,no,62.59665853997069,no,yes,cellular,5,jun,133,1,-1,0,unknown,no
51,entrepreneur,married,tertiary,no,36906.816294647346,yes,no,cellular,21,nov,41,1,-1,0,unknown,yes
48,admin.,married,unknown,no,170.81567743367188,yes,no,cellular,8,may,85,1,168,2,failure,yes
36,management,married,tertiary,no,883.3114457620337,yes,no,cellular,20,apr,239,1,-1,0,unknown,no
30,management,single,tertiary,no,400.540121776685,no,no,cellular,27,aug,19,21,-1,0,unknown,yes
45,management,married,tertiary,no,2107.77708433937,yes,no,cellular,11,jul,128,2,-1,0,unknown,yes
31,blue-collar,divorced,secondary,no,411.10302581488077,no,yes,unknown,15,may,548,1,-1,0,unknown,no
40,technician,married,secondary,no,-166.68422392637717,yes,no,unknown,14,may,127,3,-1,0,unknown,no
58,entrepreneur,married,tertiary,no,-595.1775055781036,yes,no,unknown,9,jun,136,1,-1,0,unknown,no
35,blue-collar,married,primary,no,3918.5514960146647,no,no,cellular,16,apr,266,1,-1,0,unknown,yes
42,management,married,tertiary,no,543.3785511910917,no,no,cellular,6,aug,81,3,-1,0,unknown,yes
48,blue-collar,married,primary,no,1780.118326344212,yes,no,cellular,11,may,197,2,-1,0,unknown,no
52,technician,single,secondary,no,-677.1393513077915,yes,no,unknown,16,may,335,1,-1,0,unknown,yes
30,services,single,tertiary,no,2776.7794427434496,no,no,cellular,30,apr,243,1,-1,0,unknown,yes
43,blue-collar,married,primary,no,11.80000642067543,no,no,telephone,7,jul,245,5,-1,0,unknown,no
43,blue-collar,married,secondary,no,2249.382207343746,no,no,cellular,17,jul,156,1,-1,0,unknown,yes
30,management,single,tertiary,no,3830.955663052512,yes,no,cellular,18,may,140,1,-1,0,unknown,no
46,technician,married,unknown,no,1069.2732152384153,yes,no,cellular,20,apr,780,2,-1,0,unknown,yes
43,entrepreneur,married,tertiary,no,11944.603508104025,yes,no,cellular,18,nov,465,1,-1,0,unknown,yes
36,admin.,married,tertiary,no,-61.659110912855,yes,no,cellular,28,jan,126,1,-1,0,unknown,yes
42,management,married,tertiary,no,-2626.4963257709396,no,no,cellular,19,aug,88,1,-1,0,unknown,yes
41,blue-collar,married,secondary,no,5356.552673508661,yes,no,cellular,3,apr,1090,1,-1,0,unknown,yes
50,management,single,secondary,no,4233.0024616289575,yes,no,cellular,14,may,140,1,-1,0,unknown,yes
25,blue-collar,single,primary,no,450.84907364162996,yes,no,unknown,23,may,250,1,-1,0,unknown,yes
36,management,married,tertiary,no,-64.7003211749851,yes,no,cellular,14,may,20,1,-1,0,unknown,yes
59,retired,divorced,primary,no,823.0111610930069,no,no,cellular,10,jul,298,1,-1,0,unknown,yes
50,admin.,divorced,secondary,no,-261.4080752503289,yes,no,telephone,25,jul,72,8,-1,0,unknown,no
45,management,married,primary,no,-514.5156797688887,yes,no,cellular,30,jul,918,4,-1,0,unknown,yes
49,entrepreneur,married,tertiary,no,10.80273556207868,yes,no,cellular,17,nov,42,2,188,2,failure,yes
54,technician,divorced,secondary,no,-23.462913996145573,no,yes,cellular,10,jul,151,4,-1,0,unknown,yes
33,admin.,married,secondary,no,-284.2907290028946,yes,yes,cellular,9,jul,160,1,-1,0,unknown,yes
67,technician,married,secondary,no,591.0680032605052,no,no,cellular,13,aug,1152,2,188,1,success,no
31,admin.,married,secondary,no,-1240.0218180621548,yes,no,cellular,21,nov,226,1,-1,0,unknown,no
59,blue-collar,divorced,secondary,no,-278.6234162356125,no,yes,cellular,15,jul,237,4,-1,0,unknown,no
28,admin.,single,tertiary,no,1258.346709043321,yes,no,cellular,4,feb,126,1,-1,0,unknown,yes
58,management,divorced,tertiary,no,-1010.9067582721516,no,no,unknown,15,may,1244,3,-1,0,unknown,yes
30,services,divorced,secondary,no,1703.9905630061676,no,no,cellular,29,jan,89,1,-1,0,unknown,yes
53,retired,married,secondary,no,4134.617187095568,yes,no,unknown,17,jun,115,1,-1,0,unknown,no
51,unknown,married,unknown,no,1276.6371785579827,no,no,cellular,29,jul,52,6,-1,0,unknown,yes
47,blue-collar,married,secondary,no,2810.7479907347124,yes,no,unknown,15,may,198,3,-1,0,unknown,yes
30,management,single,tertiary,no,958.5761529805485,no,no,cellular,11,aug,381,4,-1,0,unknown,yes
38,management,married,tertiary,no,2912.792929494182,yes,yes,cellular,13,may,244,1,-1,0,unknown,no
53,technician,single,secondary,no,3.0337443580895354,yes,no,cellular,9,jul,89,1,-1,0,unknown,yes
59,retired,married,unknown,no,446.76391905982257,yes,no,telephone,11,jul,330,2,-1,0,unknown,yes
57,unemployed,married,tertiary,no,779.8460202560233,no,no,unknown,19,jun,453,1,-1,0,unknown,yes
36,self-employed,single,tertiary,no,2420.8262165089773,no,no,unknown,2,jun,409,2,-1,0,unknown,yes
42,blue-collar,married,secondary,no,1356.0499039693111,yes,no,unknown,5,may,386,2,-1,0,unknown,yes
56,technician,single,secondary,no,3916.880156602512,yes,no,unknown,29,may,248,3,-1,0,unknown,no
38,unemployed,married,secondary,no,1127.560935788911,no,no,unknown,26,jul,84,1,-1,0,unknown,no
47,management,married,unknown,no,2320.5180125620877,no,no,cellular,28,jan,65,2,-1,0,unknown,yes
30,self-employed,married,tertiary,no,566.7687585173808,yes,no,cellular,18,may,149,1,362,8,other,no
42,entrepreneur,single,primary,no,-613.1356475291336,yes,no,unknown,19,may,156,5,-1,0,unknown,no
34,management,divorced,tertiary,no,-49.4432894152922,yes,no,unknown,22,jul,5,1,701,6,other,no
29,services,married,secondary,no,181.54504084445216,yes,no,cellular,17,apr,87,1,-1,0,unknown,yes
49,management,married,secondary,no,-137.08498710567437,no,no,cellular,29,jul,47,5,-1,0,unknown,yes
59,management,married,tertiary,no,2180.1695632404544,yes,no,cellular,20,apr,818,2,242,8,failure,no
30,management,single,tertiary,no,-872.3146106970396,no,yes,cellular,28,jul,131,7,-1,0,unknown,yes
37,technician,married,secondary,no,573.3153161377522,yes,no,cellular,16,jul,464,3,-1,0,unknown,yes
27,admin.,single,tertiary,no,841.8924257437897,no,no,cellular,21,apr,336,1,-1,0,unknown,no
24,student,single,secondary,no,-1850.4698541279504,yes,no,cellular,13,may,85,4,358,1,other,no
55,management,married,tertiary,no,15071.884098454182,no,no,cellular,29,oct,247,2,-1,0,unknown,yes
60,technician,divorced,secondary,no,909.4685935842226,no,no,cellular,28,aug,433,12,-1,0,unknown,yes
30,services,married,secondary,no,331.23109575359445,yes,yes,cellular,15,apr,651,4,-1,0,unknown,no
34,blue-collar,divorced,secondary,no,-616.1976008913616,yes,no,cellular,5,may,150,1,-1,0,unknown,no
36,admin.,married,secondary,no,-1115.178221694426,no,yes,cellular,29,jul,113,8,-1,0,unknown,no
44,blue-collar,married,secondary,no,42.25977895504769,yes,no,unknown,19,may,66,2,-1,0,unknown,no
38,management,married,tertiary,no,-1087.8414325719173,yes,no,cellular,21,jul,533,1,-1,0,unknown,no
60,management,married,tertiary,yes,-300.37207127581667,no,no,cellular,25,aug,151,6,-1,0,unknown,yes
58,services,married,secondary,no,2818.1674200162156,no,no,cellular,6,aug,152,2,-1,0,unknown,yes
30,admin.,single,secondary,no,-419.883895624611,yes,yes,cellular,28,jul,70,2,-1,0,unknown,yes
39,technician,married,tertiary,no,1287.9194680196417,no,no,cellular,7,aug,70,2,-1,0,unknown,no
44,housemaid,single,secondary,no,582.3448884406936,no,no,cellular,20,nov,186,1,-1,0,unknown,yes
32,management,married,secondary,no,6176.946793086348,yes,yes,cellular,18,nov,486,2,181,2,failure,no
32,blue-collar,married,primary,no,1468.3602398362295,yes,no,unknown,26,may,252,2,-1,0,unknown,no
47,admin.,single,secondary,no,547.4827250172245,yes,no,unknown,7,may,161,1,-1,0,unknown,yes
37,technician,married,tertiary,yes,1054.3530625612427,yes,no,unknown,14,may,93,14,-1,0,unknown,yes
86,retired,divorced,unknown,no,-268.4284539057195,no,no,telephone,7,sep,147,1,-1,0,unknown,no
38,technician,married,secondary,no,-886.8691781212133,yes,no,cellular,16,apr,256,3,339,2,failure,yes
